date,total_vaccinations,people_vaccinated,total_vaccinations_per_hundred,people_vaccinated_per_hundred,daily_vaccinations,daily_vaccinations_per_million,daily_vaccinations_raw,people_fully_vaccinated,people_fully_vaccinated_per_hundred,country,iso_code
2021-04-18,2616099.0,1934050.0,25.66,18.97,59370.0,5822.0,118818.0,682049.0,6.69,Portugal,PRT
2021-04-19,2681985.0,1998504.0,26.3,19.6,65987.0,6471.0,65886.0,683481.0,6.7,Portugal,PRT
2020-12-27,965.0,965.0,0.01,0.01,,,,,,Romania,ROU
2020-12-28,2066.0,2066.0,0.01,0.01,1101.0,57.0,1101.0,,,Romania,ROU
2020-12-29,2778.0,2778.0,0.01,0.01,906.0,47.0,712.0,,,Romania,ROU
2020-12-30,5666.0,5666.0,0.03,0.03,1567.0,81.0,2888.0,,,Romania,ROU
2020-12-31,10289.0,10289.0,0.05,0.05,2331.0,121.0,4623.0,,,Romania,ROU
2021-01-01,11656.0,11656.0,0.06,0.06,2138.0,111.0,1367.0,,,Romania,ROU
2021-01-02,13242.0,13242.0,0.07,0.07,2046.0,106.0,1586.0,,,Romania,ROU
2021-01-03,13596.0,13596.0,0.07,0.07,1804.0,94.0,354.0,,,Romania,ROU
2021-01-04,25508.0,25508.0,0.13,0.13,3349.0,174.0,11912.0,,,Romania,ROU
2021-01-05,41609.0,41609.0,0.22,0.22,5547.0,288.0,16101.0,,,Romania,ROU
2021-01-06,58554.0,58554.0,0.30000000000000004,0.30000000000000004,7555.0,393.0,16945.0,,,Romania,ROU
2021-01-07,76400.0,76400.0,0.4,0.4,9444.0,491.0,17846.0,,,Romania,ROU
2021-01-08,92706.0,92706.0,0.48,0.48,11579.0,602.0,16306.0,,,Romania,ROU
2021-01-09,102301.0,102301.0,0.53,0.53,12723.0,661.0,9595.0,,,Romania,ROU
2021-01-10,108294.0,108294.0,0.56,0.56,13528.0,703.0,5993.0,,,Romania,ROU
2021-01-11,125190.0,125190.0,0.65,0.65,14240.0,740.0,16896.0,,,Romania,ROU
2021-01-12,140447.0,140447.0,0.73,0.73,14120.0,734.0,15257.0,,,Romania,ROU
2021-01-13,154268.0,154268.0,0.8,0.8,13673.0,711.0,13821.0,,,Romania,ROU
2021-01-14,154268.0,154268.0,0.8,0.8,11124.0,578.0,0.0,,,Romania,ROU
2021-01-15,183669.0,183669.0,0.9500000000000001,0.9500000000000001,12995.0,675.0,29401.0,,,Romania,ROU
2021-01-16,196090.0,196090.0,1.02,1.02,13398.0,696.0,12421.0,,,Romania,ROU
2021-01-17,204185.0,203310.0,1.06,1.06,13699.0,712.0,8095.0,875.0,0.0,Romania,ROU
2021-01-18,235239.0,233289.0,1.22,1.21,15721.0,817.0,31054.0,1950.0,0.01,Romania,ROU
2021-01-19,270046.0,267425.0,1.4,1.3900000000000001,18514.0,962.0,34807.0,2621.0,0.01,Romania,ROU
2021-01-20,308384.0,302571.0,1.6,1.57,22017.0,1144.0,38338.0,5813.0,0.03,Romania,ROU
2021-01-21,348096.0,338253.0,1.81,1.76,27690.0,1439.0,39712.0,9843.0,0.05,Romania,ROU
2021-01-22,385936.0,374682.0,2.01,1.9500000000000002,28895.0,1502.0,37840.0,11254.0,0.06,Romania,ROU
2021-01-23,418885.0,406007.0,2.18,2.11,31828.0,1654.0,32949.0,12878.0,0.07,Romania,ROU
2021-01-24,446285.0,433130.0,2.32,2.25,34586.0,1798.0,27400.0,13155.0,0.07,Romania,ROU
2021-01-25,484631.0,459568.0,2.52,2.39,35627.0,1852.0,38346.0,25063.0,0.13,Romania,ROU
2021-01-26,528378.0,487712.0,2.75,2.54,36905.0,1918.0,43747.0,40666.0,0.21,Romania,ROU
2021-01-27,570704.0,513430.0,2.9699999999999998,2.67,37474.0,1948.0,42326.0,57274.0,0.30000000000000004,Romania,ROU
2021-01-28,609396.0,534347.0,3.17,2.7800000000000002,37329.0,1940.0,38692.0,75049.0,0.39,Romania,ROU
2021-01-29,647000.0,554925.0,3.36,2.88,37295.0,1939.0,37604.0,92075.0,0.48,Romania,ROU
2021-01-30,672396.0,571092.0,3.5,2.9699999999999998,36216.0,1883.0,25396.0,101304.0,0.53,Romania,ROU
2021-01-31,691415.0,585219.0,3.59,3.04,35019.0,1820.0,19019.0,106196.0,0.55,Romania,ROU
2021-02-01,721184.0,598136.0,3.75,3.11,33793.0,1757.0,29769.0,123048.0,0.64,Romania,ROU
2021-02-02,748732.0,610384.0,3.89,3.17,31479.0,1636.0,27548.0,138348.0,0.72,Romania,ROU
2021-02-03,772202.0,620177.0,4.01,3.22,28785.0,1496.0,23470.0,152025.0,0.79,Romania,ROU
2021-02-04,794795.0,629280.0,4.13,3.27,26486.0,1377.0,22593.0,165515.0,0.86,Romania,ROU
2021-02-05,821552.0,638887.0,4.27,3.32,24936.0,1296.0,26757.0,182665.0,0.9500000000000001,Romania,ROU
2021-02-06,840812.0,647691.0,4.37,3.37,24059.0,1251.0,19260.0,193121.0,1.0,Romania,ROU
2021-02-07,856322.0,656178.0,4.45,3.41,23558.0,1225.0,15510.0,200144.0,1.04,Romania,ROU
2021-02-08,891348.0,661063.0,4.63,3.44,24309.0,1264.0,35026.0,230285.0,1.2,Romania,ROU
2021-02-09,930155.0,666943.0,4.84,3.47,25918.0,1347.0,38807.0,263212.0,1.37,Romania,ROU
2021-02-10,970967.0,671449.0,5.05,3.49,28395.0,1476.0,40812.0,299518.0,1.56,Romania,ROU
2021-02-11,1009421.0,675234.0,5.25,3.51,30661.0,1594.0,38454.0,334187.0,1.74,Romania,ROU
2021-02-12,1048797.0,679333.0,5.45,3.5300000000000002,32464.0,1688.0,39376.0,369464.0,1.92,Romania,ROU
2021-02-13,1084096.0,683347.0,5.64,3.55,34755.0,1807.0,35299.0,400749.0,2.08,Romania,ROU
2021-02-14,1113975.0,686635.0,5.79,3.5700000000000003,36808.0,1913.0,29879.0,427340.0,2.22,Romania,ROU
2021-02-15,1151112.0,696944.0,5.98,3.62,37109.0,1929.0,37137.0,454168.0,2.36,Romania,ROU
2021-02-16,1197089.0,715749.0,6.22,3.7199999999999998,38133.0,1982.0,45977.0,481340.0,2.5,Romania,ROU
2021-02-17,1240408.0,734929.0,6.45,3.8200000000000003,38492.0,2001.0,43319.0,505479.0,2.63,Romania,ROU
2021-02-18,1280228.0,753753.0,6.65,3.92,38687.0,2011.0,39820.0,526475.0,2.74,Romania,ROU
2021-02-19,1318355.0,771240.0,6.85,4.01,38508.0,2002.0,38127.0,547115.0,2.84,Romania,ROU
2021-02-20,1351279.0,788508.0,7.02,4.1,38169.0,1984.0,32924.0,562771.0,2.93,Romania,ROU
2021-02-21,1379223.0,803098.0,7.17,4.17,37893.0,1970.0,27944.0,576125.0,2.99,Romania,ROU
2021-02-22,1409087.0,819447.0,7.32,4.26,36854.0,1916.0,29864.0,589640.0,3.07,Romania,ROU
2021-02-23,1438432.0,836860.0,7.48,4.35,34478.0,1792.0,29345.0,601572.0,3.13,Romania,ROU
2021-02-24,1466649.0,855097.0,7.62,4.44,32320.0,1680.0,28217.0,611552.0,3.18,Romania,ROU
2021-02-25,1486907.0,872361.0,7.73,4.53,29526.0,1535.0,20258.0,614546.0,3.19,Romania,ROU
2021-02-26,1506032.0,890068.0,7.83,4.63,26811.0,1394.0,19125.0,615964.0,3.2,Romania,ROU
2021-02-27,1521736.0,905142.0,7.91,4.71,24351.0,1266.0,15704.0,616594.0,3.21,Romania,ROU
2021-02-28,1532872.0,915761.0,7.97,4.76,21950.0,1141.0,11136.0,617111.0,3.21,Romania,ROU
2021-03-01,1565021.0,946781.0,8.14,4.92,22276.0,1158.0,32149.0,618240.0,3.21,Romania,ROU
2021-03-02,1603179.0,983997.0,8.33,5.11,23535.0,1223.0,38158.0,619182.0,3.22,Romania,ROU
2021-03-03,1641874.0,1022066.0,8.53,5.31,25032.0,1301.0,38695.0,619808.0,3.22,Romania,ROU
2021-03-04,1685611.0,1058452.0,8.76,5.5,28386.0,1476.0,43737.0,627159.0,3.26,Romania,ROU
2021-03-05,1732964.0,1096911.0,9.01,5.7,32419.0,1685.0,47353.0,636053.0,3.31,Romania,ROU
2021-03-06,1781602.0,1136895.0,9.26,5.91,37124.0,1930.0,48638.0,644707.0,3.35,Romania,ROU
2021-03-07,1826786.0,1174219.0,9.5,6.1,41988.0,2183.0,45184.0,652567.0,3.39,Romania,ROU
2021-03-08,1870244.0,1212503.0,9.72,6.3,43603.0,2267.0,43458.0,657741.0,3.42,Romania,ROU
2021-03-09,1918443.0,1254801.0,9.97,6.52,45038.0,2341.0,48199.0,663642.0,3.45,Romania,ROU
2021-03-10,1969846.0,1297161.0,10.24,6.74,46853.0,2435.0,51403.0,672685.0,3.5,Romania,ROU
2021-03-11,2019757.0,1336828.0,10.5,6.95,47735.0,2481.0,49911.0,682929.0,3.55,Romania,ROU
2021-03-12,2069143.0,1375595.0,10.76,7.15,48026.0,2496.0,49386.0,693548.0,3.61,Romania,ROU
2021-03-13,2117865.0,1413636.0,11.01,7.35,48038.0,2497.0,48722.0,704229.0,3.66,Romania,ROU
2021-03-14,2160564.0,1447358.0,11.23,7.52,47683.0,2479.0,42699.0,713206.0,3.71,Romania,ROU
2021-03-15,2210140.0,1487184.0,11.49,7.73,48557.0,2524.0,49576.0,722956.0,3.76,Romania,ROU
2021-03-16,2270124.0,1531483.0,11.8,7.96,50240.0,2612.0,59984.0,738641.0,3.84,Romania,ROU
2021-03-17,2324405.0,1572466.0,12.08,8.17,50651.0,2633.0,54281.0,751939.0,3.91,Romania,ROU
2021-03-18,2376330.0,1615577.0,12.35,8.4,50939.0,2648.0,51925.0,760753.0,3.95,Romania,ROU
2021-03-19,2426191.0,1658270.0,12.61,8.62,51007.0,2651.0,49861.0,767921.0,3.99,Romania,ROU
2021-03-20,2477095.0,1704448.0,12.88,8.86,51319.0,2668.0,50904.0,772647.0,4.02,Romania,ROU
2021-03-21,2521512.0,1746105.0,13.11,9.08,51564.0,2680.0,44417.0,775407.0,4.03,Romania,ROU
2021-03-22,2568108.0,1769379.0,13.35,9.2,51138.0,2658.0,46596.0,798729.0,4.15,Romania,ROU
2021-03-23,2626770.0,1800681.0,13.65,9.36,50949.0,2648.0,58662.0,826089.0,4.29,Romania,ROU
2021-03-24,2685878.0,1831478.0,13.96,9.52,51639.0,2684.0,59108.0,854400.0,4.44,Romania,ROU
2021-03-25,2744764.0,1861647.0,14.27,9.68,52633.0,2736.0,58886.0,883117.0,4.59,Romania,ROU
2021-03-26,2799895.0,1888033.0,14.55,9.81,53386.0,2775.0,55131.0,911862.0,4.74,Romania,ROU
2021-03-27,2858442.0,1914885.0,14.86,9.95,54478.0,2832.0,58547.0,943557.0,4.9,Romania,ROU
2021-03-28,2913155.0,1939485.0,15.14,10.08,55949.0,2908.0,54713.0,973670.0,5.06,Romania,ROU
2021-03-29,2965613.0,1963149.0,15.42,10.2,56786.0,2952.0,52458.0,1002464.0,5.21,Romania,ROU
2021-03-30,3030031.0,1990393.0,15.75,10.35,57609.0,2995.0,64418.0,1039638.0,5.4,Romania,ROU
2021-03-31,3088292.0,2015307.0,16.05,10.48,57488.0,2988.0,58261.0,1072985.0,5.58,Romania,ROU
2021-04-01,3145907.0,2040532.0,16.35,10.61,57306.0,2979.0,57615.0,1105375.0,5.75,Romania,ROU
2021-04-02,3203876.0,2065575.0,16.65,10.74,57712.0,3000.0,57969.0,1138301.0,5.92,Romania,ROU
2021-04-03,3259301.0,2090464.0,16.94,10.87,57266.0,2977.0,55425.0,1168837.0,6.08,Romania,ROU
2021-04-04,3307636.0,2110922.0,17.19,10.97,56354.0,2929.0,48335.0,1196714.0,6.22,Romania,ROU
2021-04-05,3359006.0,2132024.0,17.46,11.08,56199.0,2921.0,51370.0,1226982.0,6.38,Romania,ROU
2021-04-06,3413955.0,2155906.0,17.75,11.21,54846.0,2851.0,54949.0,1258049.0,6.54,Romania,ROU
2021-04-07,3469294.0,2180807.0,18.03,11.34,54429.0,2829.0,55339.0,1288487.0,6.7,Romania,ROU
2021-04-08,3526117.0,2206254.0,18.33,11.47,54316.0,2823.0,56823.0,1319863.0,6.86,Romania,ROU
2021-04-09,3580406.0,2228798.0,18.61,11.59,53790.0,2796.0,54289.0,1351608.0,7.03,Romania,ROU
2021-04-10,3642345.0,2258352.0,18.93,11.74,54721.0,2844.0,61939.0,1383993.0,7.19,Romania,ROU
2021-04-11,3699333.0,2286546.0,19.23,11.89,55957.0,2909.0,56988.0,1412787.0,7.34,Romania,ROU
2021-04-12,3762214.0,2326484.0,19.56,12.09,57601.0,2994.0,62881.0,1435730.0,7.46,Romania,ROU
2021-04-13,3838804.0,2372655.0,19.95,12.33,60693.0,3155.0,76590.0,1466149.0,7.62,Romania,ROU
2021-04-14,3918924.0,2421982.0,20.37,12.59,64233.0,3339.0,80120.0,1496942.0,7.78,Romania,ROU
2021-04-15,3998980.0,2471779.0,20.79,12.85,67552.0,3511.0,80056.0,1527201.0,7.94,Romania,ROU
2021-04-16,4078614.0,2523620.0,21.2,13.12,71173.0,3700.0,79634.0,1554994.0,8.08,Romania,ROU
2021-04-17,4159792.0,2578713.0,21.62,13.4,73921.0,3843.0,81178.0,1581079.0,8.22,Romania,ROU
2021-04-18,4231714.0,2626810.0,22.0,13.65,76054.0,3953.0,71922.0,1604904.0,8.34,Romania,ROU
2021-01-04,0.0,0.0,0.0,0.0,,,,,,Slovakia,SVK
2021-01-05,425.0,425.0,0.01,0.01,425.0,78.0,425.0,,,Slovakia,SVK
2021-01-06,6618.0,6618.0,0.12,0.12,3309.0,606.0,6193.0,,,Slovakia,SVK
2021-01-07,13661.0,13661.0,0.25,0.25,4554.0,834.0,7043.0,,,Slovakia,SVK
2021-01-08,20702.0,20702.0,0.38,0.38,5176.0,948.0,7041.0,,,Slovakia,SVK
2021-01-09,22311.0,22311.0,0.41000000000000003,0.41000000000000003,4462.0,817.0,1609.0,,,Slovakia,SVK
2021-01-10,25356.0,25356.0,0.46,0.46,4226.0,774.0,3045.0,,,Slovakia,SVK
2021-01-11,29411.0,29411.0,0.54,0.54,4202.0,770.0,4055.0,,,Slovakia,SVK
2021-01-12,39977.0,39977.0,0.73,0.73,5650.0,1035.0,10566.0,,,Slovakia,SVK
2021-01-13,46727.0,46727.0,0.86,0.86,5730.0,1050.0,6750.0,,,Slovakia,SVK
2021-01-14,54183.0,54183.0,0.99,0.99,5789.0,1060.0,7456.0,,,Slovakia,SVK
2021-01-15,62037.0,62037.0,1.1400000000000001,1.1400000000000001,5905.0,1082.0,7854.0,,,Slovakia,SVK
2021-01-16,63399.0,63399.0,1.16,1.16,5870.0,1075.0,1362.0,,,Slovakia,SVK
2021-01-17,63453.0,63453.0,1.16,1.16,5442.0,997.0,54.0,,,Slovakia,SVK
2021-01-18,72421.0,71839.0,1.33,1.32,6144.0,1125.0,8968.0,582.0,0.01,Slovakia,SVK
2021-01-19,80372.0,79329.0,1.47,1.45,5771.0,1057.0,7951.0,1043.0,0.02,Slovakia,SVK
2021-01-20,88254.0,86347.0,1.62,1.58,5932.0,1087.0,7882.0,1907.0,0.03,Slovakia,SVK
2021-01-21,95573.0,93018.0,1.75,1.7000000000000002,5913.0,1083.0,7319.0,2555.0,0.05,Slovakia,SVK
2021-01-22,102343.0,99655.0,1.87,1.83,5758.0,1055.0,6770.0,2688.0,0.05,Slovakia,SVK
2021-01-23,102619.0,99931.0,1.88,1.83,5603.0,1026.0,276.0,2688.0,0.05,Slovakia,SVK
2021-01-24,102619.0,99931.0,1.88,1.83,5595.0,1025.0,0.0,2688.0,0.05,Slovakia,SVK
2021-01-25,111580.0,106599.0,2.04,1.9500000000000002,5594.0,1025.0,8961.0,4981.0,0.09,Slovakia,SVK
2021-01-26,118808.0,113571.0,2.18,2.08,5491.0,1006.0,7228.0,5237.0,0.1,Slovakia,SVK
2021-01-27,125871.0,120362.0,2.31,2.2,5374.0,984.0,7063.0,5509.0,0.1,Slovakia,SVK
2021-01-28,135743.0,128712.0,2.49,2.36,5739.0,1051.0,9872.0,7031.0,0.13,Slovakia,SVK
2021-01-29,147542.0,138177.0,2.7,2.5300000000000002,6457.0,1183.0,11799.0,9365.0,0.17,Slovakia,SVK
2021-01-30,148934.0,139566.0,2.73,2.56,6616.0,1212.0,1392.0,9368.0,0.17,Slovakia,SVK
2021-01-31,149215.0,139679.0,2.73,2.56,6657.0,1219.0,281.0,9536.0,0.17,Slovakia,SVK
2021-02-01,160975.0,148530.0,2.95,2.7199999999999998,7056.0,1292.0,11760.0,12445.0,0.23,Slovakia,SVK
2021-02-02,173232.0,157342.0,3.17,2.88,7775.0,1424.0,12257.0,15890.0,0.29,Slovakia,SVK
2021-02-03,184937.0,166717.0,3.39,3.05,8438.0,1546.0,11705.0,18220.0,0.33,Slovakia,SVK
2021-02-04,199358.0,175587.0,3.65,3.22,9088.0,1665.0,14421.0,23771.0,0.44,Slovakia,SVK
2021-02-05,214403.0,183967.0,3.93,3.37,9552.0,1750.0,15045.0,30436.0,0.56,Slovakia,SVK
2021-02-06,217187.0,186055.0,3.98,3.41,9750.0,1786.0,2784.0,31132.0,0.5700000000000001,Slovakia,SVK
2021-02-07,217367.0,186235.0,3.98,3.41,9736.0,1783.0,180.0,31132.0,0.5700000000000001,Slovakia,SVK
2021-02-08,228649.0,193631.0,4.19,3.55,9668.0,1771.0,11282.0,35018.0,0.64,Slovakia,SVK
2021-02-09,243508.0,200950.0,4.46,3.68,10039.0,1839.0,14859.0,42558.0,0.78,Slovakia,SVK
2021-02-10,256569.0,207505.0,4.7,3.8,10233.0,1874.0,13061.0,49064.0,0.9,Slovakia,SVK
2021-02-11,270359.0,214694.0,4.95,3.93,10143.0,1858.0,13790.0,55665.0,1.02,Slovakia,SVK
2021-02-12,284447.0,222389.0,5.21,4.07,10006.0,1833.0,14088.0,62058.0,1.1400000000000001,Slovakia,SVK
2021-02-13,288756.0,226279.0,5.29,4.14,10224.0,1873.0,4309.0,62477.0,1.1400000000000001,Slovakia,SVK
2021-02-14,299564.0,236882.0,5.49,4.34,11742.0,2151.0,10808.0,62682.0,1.15,Slovakia,SVK
2021-02-15,313087.0,243608.0,5.73,4.46,12063.0,2209.0,13523.0,69479.0,1.27,Slovakia,SVK
2021-02-16,324419.0,248592.0,5.94,4.55,11559.0,2117.0,11332.0,75827.0,1.3900000000000001,Slovakia,SVK
2021-02-17,336037.0,254152.0,6.15,4.66,11353.0,2079.0,11618.0,81885.0,1.5,Slovakia,SVK
2021-02-18,347228.0,258746.0,6.36,4.74,10981.0,2011.0,11191.0,88482.0,1.62,Slovakia,SVK
2021-02-19,360405.0,265079.0,6.6,4.86,10851.0,1987.0,13177.0,95326.0,1.75,Slovakia,SVK
2021-02-20,367048.0,271439.0,6.72,4.97,11185.0,2049.0,6643.0,95609.0,1.75,Slovakia,SVK
2021-02-21,373364.0,277755.0,6.84,5.09,10543.0,1931.0,6316.0,95609.0,1.75,Slovakia,SVK
2021-02-22,385880.0,283381.0,7.07,5.19,10399.0,1905.0,12516.0,102499.0,1.88,Slovakia,SVK
2021-02-23,398592.0,289532.0,7.3,5.3,10596.0,1941.0,12712.0,109060.0,2.0,Slovakia,SVK
2021-02-24,411560.0,295680.0,7.54,5.42,10789.0,1976.0,12968.0,115880.0,2.12,Slovakia,SVK
2021-02-25,422641.0,298902.0,7.74,5.47,10773.0,1973.0,11081.0,123739.0,2.27,Slovakia,SVK
2021-02-26,435625.0,302823.0,7.98,5.55,10746.0,1968.0,12984.0,132802.0,2.43,Slovakia,SVK
2021-02-27,445333.0,311647.0,8.16,5.71,11184.0,2048.0,9708.0,133686.0,2.45,Slovakia,SVK
2021-02-28,450899.0,317213.0,8.26,5.8100000000000005,11076.0,2029.0,5566.0,133686.0,2.45,Slovakia,SVK
2021-03-01,466036.0,323145.0,8.54,5.92,11451.0,2097.0,15137.0,142891.0,2.62,Slovakia,SVK
2021-03-02,481308.0,328735.0,8.82,6.02,11817.0,2164.0,15272.0,152573.0,2.79,Slovakia,SVK
2021-03-03,494641.0,332970.0,9.06,6.1,11869.0,2174.0,13333.0,161671.0,2.96,Slovakia,SVK
2021-03-04,507693.0,337340.0,9.3,6.18,12150.0,2225.0,13052.0,170353.0,3.12,Slovakia,SVK
2021-03-05,520484.0,342905.0,9.53,6.28,12123.0,2220.0,12791.0,177579.0,3.25,Slovakia,SVK
2021-03-06,541336.0,361699.0,9.92,6.62,13715.0,2512.0,20852.0,179637.0,3.29,Slovakia,SVK
2021-03-07,553977.0,374148.0,10.15,6.85,14725.0,2697.0,12641.0,179829.0,3.29,Slovakia,SVK
2021-03-08,567778.0,379293.0,10.4,6.95,14535.0,2662.0,13801.0,188485.0,3.45,Slovakia,SVK
2021-03-09,577784.0,382522.0,10.58,7.01,13782.0,2524.0,10006.0,195262.0,3.58,Slovakia,SVK
2021-03-10,588532.0,386512.0,10.78,7.08,13413.0,2457.0,10748.0,202020.0,3.7,Slovakia,SVK
2021-03-11,606907.0,397908.0,11.12,7.29,14173.0,2596.0,18375.0,208999.0,3.83,Slovakia,SVK
2021-03-12,626327.0,411329.0,11.47,7.53,15120.0,2769.0,19420.0,214998.0,3.94,Slovakia,SVK
2021-03-13,650076.0,432946.0,11.91,7.93,15534.0,2845.0,23749.0,217130.0,3.98,Slovakia,SVK
2021-03-14,666487.0,449181.0,12.21,8.23,16073.0,2944.0,16411.0,217306.0,3.98,Slovakia,SVK
2021-03-15,683995.0,463099.0,12.53,8.48,16602.0,3041.0,17508.0,220896.0,4.05,Slovakia,SVK
2021-03-16,703041.0,478816.0,12.88,8.77,17894.0,3278.0,19046.0,224225.0,4.11,Slovakia,SVK
2021-03-17,722082.0,494270.0,13.23,9.05,19079.0,3495.0,19041.0,227812.0,4.17,Slovakia,SVK
2021-03-18,742317.0,510910.0,13.6,9.36,19344.0,3543.0,20235.0,231407.0,4.24,Slovakia,SVK
2021-03-19,760924.0,523767.0,13.94,9.59,19228.0,3522.0,18607.0,237157.0,4.34,Slovakia,SVK
2021-03-20,781100.0,542346.0,14.31,9.93,18718.0,3428.0,20176.0,238754.0,4.37,Slovakia,SVK
2021-03-21,797180.0,557669.0,14.6,10.21,18670.0,3420.0,16080.0,239511.0,4.39,Slovakia,SVK
2021-03-22,818231.0,575472.0,14.99,10.54,19177.0,3513.0,21051.0,242759.0,4.45,Slovakia,SVK
2021-03-23,840529.0,593248.0,15.4,10.87,19641.0,3597.0,22298.0,247281.0,4.53,Slovakia,SVK
2021-03-24,862242.0,610994.0,15.79,11.19,20023.0,3667.0,21713.0,251248.0,4.6,Slovakia,SVK
2021-03-25,880761.0,626690.0,16.13,11.48,19778.0,3623.0,18519.0,254071.0,4.65,Slovakia,SVK
2021-03-26,899401.0,643361.0,16.47,11.78,19782.0,3623.0,18640.0,256040.0,4.69,Slovakia,SVK
2021-03-27,913890.0,657685.0,16.74,12.05,18970.0,3475.0,14489.0,256205.0,4.69,Slovakia,SVK
2021-03-28,923041.0,666835.0,16.91,12.21,17980.0,3293.0,9151.0,256206.0,4.69,Slovakia,SVK
2021-03-29,942577.0,685172.0,17.26,12.55,17764.0,3254.0,19536.0,257405.0,4.71,Slovakia,SVK
2021-03-30,963502.0,703117.0,17.65,12.88,17568.0,3218.0,20925.0,260385.0,4.77,Slovakia,SVK
2021-03-31,985813.0,723491.0,18.06,13.25,17653.0,3233.0,22311.0,262322.0,4.8,Slovakia,SVK
2021-04-01,1006752.0,742888.0,18.44,13.61,17999.0,3297.0,20939.0,263864.0,4.83,Slovakia,SVK
2021-04-02,1011509.0,747543.0,18.53,13.69,16015.0,2933.0,4757.0,263966.0,4.83,Slovakia,SVK
2021-04-03,1022957.0,758827.0,18.74,13.9,15581.0,2854.0,11448.0,264130.0,4.84,Slovakia,SVK
2021-04-04,1027053.0,762923.0,18.81,13.97,14859.0,2722.0,4096.0,264130.0,4.84,Slovakia,SVK
2021-04-05,1027426.0,763292.0,18.82,13.98,12121.0,2220.0,373.0,264134.0,4.84,Slovakia,SVK
2021-04-06,1046925.0,779321.0,19.18,14.27,11918.0,2183.0,19499.0,267604.0,4.9,Slovakia,SVK
2021-04-07,1068814.0,799017.0,19.58,14.63,11857.0,2172.0,21889.0,269797.0,4.94,Slovakia,SVK
2021-04-08,1091988.0,814310.0,20.0,14.92,12177.0,2230.0,23174.0,277678.0,5.09,Slovakia,SVK
2021-04-09,1117700.0,830633.0,20.47,15.21,15170.0,2779.0,25712.0,287067.0,5.26,Slovakia,SVK
2021-04-10,1139388.0,851454.0,20.87,15.6,16633.0,3047.0,21688.0,287934.0,5.27,Slovakia,SVK
2021-04-11,1160450.0,871252.0,21.26,15.96,19057.0,3491.0,21062.0,289198.0,5.3,Slovakia,SVK
2021-04-12,1181620.0,882576.0,21.64,16.17,22028.0,4035.0,21170.0,299044.0,5.48,Slovakia,SVK
2021-04-13,1202250.0,892249.0,22.02,16.34,22189.0,4064.0,20630.0,310001.0,5.68,Slovakia,SVK
2021-04-14,1222517.0,901685.0,22.39,16.52,21958.0,4022.0,20267.0,320832.0,5.88,Slovakia,SVK
2021-04-15,1245585.0,912539.0,22.81,16.71,21942.0,4019.0,23068.0,333046.0,6.1,Slovakia,SVK
2021-04-16,1271501.0,926462.0,23.29,16.97,21972.0,4024.0,25916.0,345039.0,6.32,Slovakia,SVK
2021-04-17,1297839.0,952433.0,23.77,17.44,22636.0,4146.0,26338.0,345406.0,6.33,Slovakia,SVK
2021-04-18,1310241.0,964741.0,24.0,17.67,21399.0,3919.0,12402.0,345500.0,6.33,Slovakia,SVK
2021-04-19,1328780.0,972855.0,24.34,17.82,21023.0,3851.0,18539.0,355925.0,6.52,Slovakia,SVK
2020-12-27,6040.0,6040.0,0.29,0.29,,,,,,Slovenia,SVN
2020-12-28,7587.0,7587.0,0.36,0.36,1547.0,744.0,1547.0,,,Slovenia,SVN
2020-12-29,8823.0,8823.0,0.42,0.42,1392.0,670.0,1236.0,,,Slovenia,SVN
2020-12-30,9210.0,9210.0,0.44,0.44,1057.0,508.0,387.0,,,Slovenia,SVN
2020-12-31,11063.0,11063.0,0.53,0.53,1256.0,604.0,1853.0,,,Slovenia,SVN
2021-01-01,11213.0,11213.0,0.54,0.54,1035.0,498.0,150.0,,,Slovenia,SVN
2021-01-02,11617.0,11617.0,0.56,0.56,930.0,447.0,404.0,,,Slovenia,SVN
2021-01-03,12172.0,12172.0,0.59,0.59,876.0,421.0,555.0,,,Slovenia,SVN
2021-01-04,13252.0,13252.0,0.64,0.64,809.0,389.0,1080.0,,,Slovenia,SVN
2021-01-05,15716.0,15716.0,0.76,0.76,985.0,474.0,2464.0,,,Slovenia,SVN
2021-01-06,20995.0,20995.0,1.01,1.01,1684.0,810.0,5279.0,,,Slovenia,SVN
2021-01-07,26451.0,26451.0,1.27,1.27,2198.0,1057.0,5456.0,,,Slovenia,SVN
2021-01-08,29667.0,29666.0,1.43,1.43,2636.0,1268.0,3216.0,1.0,0.0,Slovenia,SVN
2021-01-09,29921.0,29920.0,1.44,1.44,2615.0,1258.0,254.0,1.0,0.0,Slovenia,SVN
2021-01-10,29922.0,29921.0,1.44,1.44,2536.0,1220.0,1.0,1.0,0.0,Slovenia,SVN
2021-01-11,30406.0,30405.0,1.46,1.46,2451.0,1179.0,484.0,1.0,0.0,Slovenia,SVN
2021-01-12,32210.0,32209.0,1.55,1.55,2356.0,1133.0,1804.0,1.0,0.0,Slovenia,SVN
2021-01-13,36903.0,36901.0,1.78,1.77,2273.0,1093.0,4693.0,2.0,0.0,Slovenia,SVN
2021-01-14,43570.0,43567.0,2.1,2.1,2446.0,1177.0,6667.0,3.0,0.0,Slovenia,SVN
2021-01-15,48484.0,48334.0,2.33,2.32,2688.0,1293.0,4914.0,150.0,0.01,Slovenia,SVN
